t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,theta,phi,sign_label,sign_AB,sign_BC,sign_AC,J_tri_norm,J_tot_analytic
0.02,0.4330127018922193,0.4330127018922193,0.25,0.05864633135396427,0.5662047725352686,1.6358400787904068,0.34641016151377546,2.120103986064853,0.32475952641916433,0.06035363915867803,0.18584101234579367,5.361977669925085e-08,0.0,9.946246421683965e-08,6.722467693620615e-09,0.02046094663968679,0.037843209689726244,0.020201017031783168,0.01023280585912332,0.25482066597841013,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,4.3495057630163344e-17,0.5682625574713793,1.636177761056569,0.34641016151377546,2.1213203435596424,0.32475952641916445,0.06081954207488511,0.18727562127426503,5.439237370335169e-08,0.0,9.946246778032829e-08,6.722468137709825e-09,0.02046355889430708,0.03727394568585049,0.020197628467974196,0.010225382624040148,0.25482066597841013,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.8634140339621211,0.0,1.501504647331222,0.34641016151377546,2.1213203435596424,0.3247595264191644,0.05337755454506925,0.16436024258815826,-1.5635360033359165e-08,1.5635360033359165e-08,9.94616689905298e-08,6.722411183268662e-09,0.020089534995099974,0.03878788701341644,0.021674553057688867,0.013998319714387164,0.3322309989676152,0.0,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.8607276189081128,0.0570575391434796,1.5019628501649638,0.34641016151377546,2.1201690158665034,0.32475952641916445,0.05300890228625072,0.16322508802353827,-1.5279318580965912e-08,1.5279318580965912e-08,9.946179227472137e-08,6.722419954030556e-09,0.02009456941379204,0.03944317008579343,0.021676271490429055,0.0139926469700765,0.3322309989676152,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.8526720620192233,0.11382864125567255,1.5033274410725606,0.34641016151377546,2.1167344095669702,0.32475952641916445,0.052707686581347446,0.16229758419255136,-1.4217418347493515e-08,1.4217418347493515e-08,9.946191007191468e-08,6.722428391725543e-09,0.02010911429611451,0.040316410310508255,0.021680926726311674,0.013975383737510325,0.3322309989676152,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.8392590833754865,0.17002341109955166,1.5055684078280238,0.34641016151377546,2.1110750956602913,0.3247595264191644,0.05247718612706105,0.16158782686278828,-1.2457370408267534e-08,1.2457370408267534e-08,9.946202596555711e-08,6.722436940442833e-09,0.020132770095299138,0.041132477472896015,0.02168800657130736,0.01394683777379844,0.3322309989676152,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.8205103850335213,0.22534525677986364,1.5086358816158922,0.34641016151377546,2.103290106682915,0.32475952641916445,0.05232006168658024,0.16110400906007963,-1.0013013943407541e-08,1.0013013943407541e-08,9.946213651710927e-08,6.7224442679147955e-09,0.020164885959789818,0.041866758530489816,0.021696718054556047,0.01390753033409263,0.3322309989676152,0.3306939635357677,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.7964608466203544,0.2794880948727489,1.5124604208458445,0.34641016151377546,2.093520863816886,0.32475952641916445,0.05223826669193762,0.16085214579514479,-6.905923532784989e-09,6.905923532784989e-09,9.946224017999003e-08,6.722452039475968e-09,0.020204577477032547,0.04250914734762884,0.02170606879290965,0.013858204140918737,0.3322309989676152,0.4133674544197096,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.767162875382058,0.33213422919969626,1.5169535182165133,0.34641016151377546,2.0819534770716865,0.32475952641916445,0.05223294444695962,0.1608357575307675,-3.1675504730618803e-09,3.1675504730618803e-09,9.946234054137388e-08,6.722458811836418e-09,0.020250750899680932,0.0430519728558689,0.021714969115626738,0.013799832492951396,0.3322309989676152,0.4960409453036515,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.7326917666994311,0.38295313792251534,1.522008432685629,0.34641016151377546,2.0688210027049094,0.3247595264191644,0.05230431874275395,0.16105553336484796,1.1581830748163737e-09,0.0,9.946243312057176e-08,6.722465473174566e-09,0.02030213330190521,0.04348819180608262,0.021722345080000767,0.013733627412475578,0.3322309989676152,0.5787144361875934,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.6931518644579419,0.43160140117532186,1.5275014642552647,0.34641016151377546,2.0544051075080705,0.32475952641916445,0.05245158699744958,0.16150900198613652,6.011857971590941e-09,0.0,9.946252077516178e-08,6.722471912468109e-09,0.020357307988314175,0.04381102551421228,0.021727251800016657,0.013661044118104102,0.3322309989676152,0.6613879270715354,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.6486832311145556,0.4777239851884831,1.5332937943024536,0.34641016151377546,2.0390364614109897,0.32475952641916445,0.05267282689952772,0.16219024421024478,1.1315545882415827e-08,0.0,9.946259933568217e-08,6.722477463583232e-09,0.020414754327551795,0.04401396025262344,0.021728976612456402,0.013583778575692792,0.3322309989676152,0.7440614179554773,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.5994684491963529,0.520957061576882,1.5392340037860714,0.34641016151377546,2.0230930799124813,0.3247595264191644,0.05296492865389696,0.16308968435166263,1.696985234943851e-08,0.0,9.946267339056594e-08,6.72248279265375e-09,0.020472890980751786,0.04409088763078883,0.021727122284451044,0.013503754534601922,0.3322309989676152,0.8267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.5457390880037561,0.5609324756811429,1.5451613525943018,0.34641016151377546,2.013269299357948,0.3247595264191644,0.05332356498568348,0.164193997859386,2.285168510180385e-08,0.0,9.946273922566623e-08,6.7224872335458485e-09,0.02053012124417302,0.04403632046076332,0.02172166159635233,0.013423096446686399,0.3322309989676152,0.9094083997233612,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.48778129464495773,0.5972838815321163,1.5509098534268255,0.34641016151377546,2.03546164613626,0.32475952641916445,0.05374320979096327,0.16548616874627828,2.8813184374684773e-08,0.0,9.946279959872911e-08,6.72249134137104e-09,0.02058487895782041,0.04384565860189832,0.021712956271353348,0.0133440851621821,0.3322309989676152,0.992081890607303,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.42593992395590957,0.6296544335620404,1.556313103291269,0.34641016151377546,2.056176736511395,0.32475952641916445,0.05421721360357914,0.16694572196660193,3.46823033038283e-08,0.0,9.946284998941438e-08,6.722495338173928e-09,0.02063567321947515,0.043515492135618034,0.021701735589003485,0.013269094455438163,0.3322309989676152,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.3606206255170911,0.6577057733241929,1.561209748940765,0.34641016151377546,2.0748323177253365,0.3247595264191644,0.05473793992615515,0.16854914320667333,4.026566188083337e-08,0.0,9.946289340551863e-08,6.722498335776095e-09,0.020681130074533715,0.043043941583444795,0.021689033375554466,0.01320050833607403,0.3322309989676152,1.1574288723751869,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.2922893738425113,0.6811278873310633,1.565449367765906,0.34641016151377546,2.0908970282890853,0.32475952641916445,0.05529696123262374,0.17027048241612597,4.5353621029933415e-08,0.0,9.946292902594763e-08,6.722500556222144e-09,0.02072002950402289,0.04243107159219383,0.021676086519139385,0.013140621684392768,0.3322309989676152,1.2401023632591288,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.22146906914293477,0.6996492608179621,1.5688984553660066,0.34641016151377546,2.10390759709628,0.32475952641916445,0.05588530760469271,0.1720821194096767,4.9727364043503244e-08,0.0,9.94629576523272e-08,6.722502776668193e-09,0.020751336435724157,0.0416795643268277,0.021664203461037486,0.013091529743233871,0.3322309989676152,1.3227758541430708,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.1487330488601114,0.7130466374745354,1.5714461406497628,0.34641016151377546,2.113484733861393,0.32475952641916445,0.0564937552247977,0.17395565219503886,5.3165934872792556e-08,0.0,9.94629778013151e-08,6.722504108935823e-09,0.020774225103916282,0.0407966478606077,0.02165461652191287,0.013055014905380686,0.3322309989676152,1.4054493450270127,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.07469561814569399,0.7211536426089694,1.573009214334629,0.34641016151377546,2.1193467972337015,0.3247595264191644,0.05711313712156083,0.17586285382078487,5.544795818528515e-08,0.0,9.946299050555108e-08,6.7225049971142425e-09,0.020788096749303948,0.03980573046863605,0.021648336242523335,0.013032441393943639,0.3322309989676152,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,5.5405130373066385e-17,0.7238675564140334,1.5735360691039706,0.34641016151377546,2.1213203435596424,0.32475952641916445,0.057734655419237224,0.17777663385529013,5.631617750347904e-08,0.0,9.94629942999645e-08,6.72250533018115e-09,0.0207925911743079,0.03901265768419786,0.02164602778289189,0.013024669174274806,0.3322309989676152,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,1.015438392861595,0.0,1.403169580023263,0.34641016151377546,2.1213203435596424,0.32475952641916445,0.049046635540493065,0.1510244705714621,-2.1119886248071945e-08,2.1119886248071945e-08,9.946197634057595e-08,6.722433054662247e-09,0.020074402814460927,0.03960019331543849,0.022342503353469236,0.01646181499996264,0.4096413319568203,0.0,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,1.0123973684100431,0.06711171014831636,1.403761940927801,0.34641016151377546,2.1197273474533116,0.3247595264191644,0.048578445254657765,0.14958281837114756,-2.0745994309606077e-08,2.0745994309606077e-08,9.94621218320563e-08,6.7224430466694685e-09,0.02008179649566906,0.04042382944545932,0.02234814710280953,0.01645705626896271,0.4096413319568203,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,1.0032720923373746,0.13393320148200696,1.4055273054187762,0.34641016151377546,2.114968757762433,0.3247595264191644,0.048188797280382396,0.14838301376934981,-1.9629811096697904e-08,1.9629811096697904e-08,9.946226256951531e-08,6.722453593788202e-09,0.020103238057607248,0.04147269932452636,0.02236429780189496,0.01644246987350578,0.4096413319568203,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.988056906693514,0.20016799217809872,1.408430447002135,0.34641016151377546,2.107106822721877,0.32475952641916445,0.047882462908140494,0.147439748530545,-1.7776617234375527e-08,1.7776617234375527e-08,9.9462398393226e-08,6.722463141706214e-09,0.02013814315559618,0.04245296103401036,0.02238979024633428,0.016418286643760247,0.4096413319568203,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.9667455463533785,0.26550733221358497,1.4124124415859314,0.34641016151377546,2.0962487411591297,0.3247595264191644,0.047663723759736994,0.146766206630742,-1.5196447052000907e-08,1.5196447052000907e-08,9.946252593773314e-08,6.722472134512714e-09,0.020185558857660622,0.04334172274959495,0.02242280810217757,0.016384901703955113,0.4096413319568203,0.3306939635357677,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.9393358715590656,0.32962473209033577,1.4173904389393717,0.34641016151377546,2.0825516329713314,0.3247595264191644,0.047536222180398616,0.14637360358459203,-1.1906015099538695e-08,1.1906015099538695e-08,9.946264868454514e-08,6.722481127319213e-09,0.020244189039074732,0.044128304018941,0.022461051948268723,0.016342885532775922,0.4096413319568203,0.4133674544197096,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.9058364438836133,0.3921713350902774,1.4232575244367403,0.34641016151377546,2.0662290448786798,0.32475952641916445,0.04750277250666032,0.1462706053011941,-7.931289662303118e-09,7.931289662303118e-09,9.946276433812278e-08,6.722489231947293e-09,0.0203124287291277,0.04480367732735459,0.02250194547907301,0.016292997630053162,0.4096413319568203,0.4960409453036515,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.8662748496501969,0.4527724850400666,1.4298828489265025,0.34641016151377546,2.047558452202516,0.32475952641916445,0.047565142874359166,0.14646265622695614,-3.3107947536880796e-09,3.3107947536880796e-09,9.946287315912076e-08,6.722496892486163e-09,0.020388406608797066,0.045358934582745696,0.022542858464208334,0.016236200824446056,0.4096413319568203,0.5787144361875934,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.8207075843710571,0.5110258826855608,1.4371122462011336,0.34641016151377546,2.0268889512842496,0.32475952641916445,0.047723822465240665,0.14695126265101127,1.900643741781957e-09,0.0,9.946297333017568e-08,6.722503886891218e-09,0.020470034965378484,0.045785015705346654,0.022581326446789094,0.016173673566920958,0.4096413319568203,0.6613879270715354,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.7692311811495572,0.566501749642291,1.4447695863353018,0.34641016151377546,2.0046480118660064,0.32475952641916445,0.047977794083630225,0.14773329242297786,7.627768696843457e-09,0.0,9.946306541299355e-08,6.722510104140156e-09,0.02055506646109844,0.04607277845919039,0.022615250148897384,0.01610681687066957,0.4096413319568203,0.7440614179554773,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.7119940969357613,0.6187454120345998,1.452659120721294,0.34641016151377546,1.9813457983474765,0.32475952641916445,0.04832433591638822,0.14880036453192877,1.37707763820251e-08,0.0,9.946315266022647e-08,6.722516543433699e-09,0.02064115690435692,0.0462132240092843,0.02264306056541895,0.016037251994423254,0.4096413319568203,0.8267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.6492086739862338,0.6672826571115313,1.460569051136991,0.34641016151377546,1.966670319710844,0.32475952641916445,0.048758878374623456,0.15013840829318975,2.0201718206821286e-08,0.0,9.946322989070813e-08,6.722521872504217e-09,0.020725932727177394,0.0461978261527868,0.022663837834079784,0.015966804697522784,0.4096413319568203,0.9094083997233612,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.581162292548124,0.7116280876369088,1.4682764911985904,0.34641016151377546,1.9983432099067246,0.3247595264191644,0.04927494122711911,0.1517274697694945,2.6762072918219364e-08,0.0,9.946329953518901e-08,6.72252697953013e-09,0.02080706109957378,0.04601894180499099,0.022677373180904802,0.015897472142620057,0.4096413319568203,0.992081890607303,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.5082266599444907,0.7512964896936991,1.475553877937228,0.34641016151377546,2.027944400910069,0.32475952641916445,0.049864172251236925,0.15354183078490405,3.326214629093293e-08,0.0,9.94633587681234e-08,6.722531087355321e-09,0.020882319728247303,0.0456702864354191,0.022684164463660436,0.01583136951275708,0.4096413319568203,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.4308640862976869,0.7858169417506361,1.4821767348047723,0.34641016151377546,2.0546372450406634,0.32475952641916445,0.05051650121483788,0.15555048306615846,3.948337059890214e-08,0.0,9.946340998725697e-08,6.722534640069e-09,0.020949662697788675,0.04514746295849095,0.022685338550931505,0.01577065530473275,0.4096413319568203,1.1574288723751869,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
0.02,0.4330127018922193,0.4330127018922193,0.25,0.3496296265953369,0.8147490474270342,1.4879324964270204,0.34641016151377546,2.077652205329421,0.32475952641916445,0.05122041258460172,0.15771796796652535,4.518376600152888e-08,0.0,9.946345319093578e-08,6.722538081760376e-09,0.021007278566155446,0.04444855818405112,0.022682499484570937,0.015717437057622716,0.4096413319568203,1.2401023632591288,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,0.32475952641916445
