t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,regime_label,description,sign,sign_label,lambda_h_over_Jbar,Jbar_RMS,R_internal_norm,theta,phi,J_tri_norm,include_D_transverse,env_label,J_tot_analytic
0.02,0.25,0.25,0.25,-0.4306466128909301,-0.07186220967919292,-1.676120317168667,0.2,1.2236902841037889,0.10825317547305482,0.0202232435885499,0.18681432207578655,-3.3348029134733145e-10,3.3348029134733145e-10,1.2214474689276667e-08,7.456140149741941e-10,0.019847587675783207,0.03556835074297556,0.017931932527351053,0.007091279652345895,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.16534698176788384,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.4232414021334439,-0.10717927922188734,-1.676120317168667,0.2,1.2223977671170454,0.10825317547305482,0.020138425623613218,0.1860308072775736,-6.20555585475132e-11,6.20555585475132e-11,1.2214470771687392e-08,7.456133488403793e-10,0.01985724256088848,0.03606171862619632,0.017956711616512043,0.007118579542695921,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.24802047265182575,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.41294502343825046,-0.14176420560913688,-1.676120317168667,0.2,1.220635676606253,0.10825317547305482,0.020063999165851845,0.18534328511079984,3.034843567723833e-10,0.0,1.2214465252807312e-08,7.456131267957744e-10,0.019870381085411518,0.036505611732308235,0.01799020170175432,0.007155612164929154,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.3306939635357677,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.39982781151222857,-0.17538073872506266,-1.676120317168667,0.2,1.2184501623957071,0.10825317547305481,0.02000080332623816,0.18475950695059784,7.49903637399475e-10,0.0,1.221445953924062e-08,7.456124606619596e-10,0.019886621868256647,0.03689084418516289,0.018031255729900053,0.00720122700234793,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.4133674544197096,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.38397937021351086,-0.20779924356176668,-1.676120317168667,0.2,1.2158987364034797,0.10825317547305481,0.019949569637184313,0.1842862304039288,1.261786565177572e-09,0.0,1.2214454162705015e-08,7.456122386173547e-10,0.019905497065357845,0.037212640974730385,0.018078507296997802,0.0072540317598729495,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.4960409453036515,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.36550796046627565,-0.23879826885928285,-1.676120317168667,0.2,1.2130489245677212,0.10825317547305481,0.019910907059497746,0.18392908080977033,1.822451019086039e-09,0.0,1.2214449712948242e-08,7.456122386173547e-10,0.01992646787587001,0.03746788668091056,0.018130437012819505,0.007312447911190169,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.5787144361875934,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.3445397607288596,-0.268166059842231,-1.676120317168667,0.2,1.2099766453012002,0.10825317547305482,0.019885289095131806,0.18369243219180606,2.4147613116326944e-09,0.0,1.2214445419227491e-08,7.456122386173547e-10,0.01994894185240491,0.037654404610369355,0.018185439713632953,0.007374769279294128,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.6613879270715354,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.3212180050669442,-0.2957020047196493,-1.676120317168667,0.2,1.2067643358180544,0.10825317547305482,0.01987304347841428,0.18357931203007397,3.0218639581117014e-09,0.0,1.221444114368002e-08,7.456115724835399e-10,0.019972291255907736,0.03777071954897759,0.018241887801082293,0.007439220288112602,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.7440614179554773,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.2957020047196493,-0.3212180050669442,-1.676120317168667,0.2,1.2067643358180544,0.10825317547305482,0.01987434483418262,0.18359133343972456,3.627658657275989e-09,0.0,1.221443600199723e-08,7.456112394166325e-10,0.019995871722530034,0.037815971074957475,0.018298187208178503,0.007504011221805857,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.8267349088394192,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.268166059842231,-0.3445397607288596,-1.676120317168667,0.2,1.2099766453012002,0.10825317547305482,0.019889210581759388,0.183728657333567,4.2172020738033824e-09,0.0,1.2214433905422427e-08,7.456112394166325e-10,0.020019040579953597,0.03778988558821898,0.018352823858318087,0.007567388635417573,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.9094083997233612,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.2387982688592829,-0.36550796046627565,-1.676120317168667,0.2,1.2130489245677212,0.10825317547305481,0.019917500235608926,0.183989985961812,4.776867593936865e-09,0.0,1.221442969138781e-08,7.456105732828178e-10,0.020041174250573612,0.03769278094316464,0.01840439977787499,0.007627679844373282,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,0.992081890607303,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.20779924356176674,-0.38397937021351086,-1.676120317168667,0.2,1.2158987364034797,0.10825317547305481,0.019958918115586796,0.1843725879482838,5.294411835596123e-09,0.0,1.2214426643300334e-08,7.456110173720276e-10,0.020061684297099074,0.037525605322238184,0.018451659081295035,0.00768333105363965,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,1.074755381491245,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.1753807387250627,-0.39982781151222857,-1.676120317168667,0.2,1.2184501623957071,0.10825317547305481,0.020013019341839418,0.18487235366893084,5.758885805704842e-09,0.0,1.2214425431134949e-08,7.456105732828178e-10,0.020080031789182124,0.03729004124639949,0.018493504877136326,0.0077329392109458574,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,1.1574288723751869,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.14176420560913694,-0.41294502343825046,-1.676120317168667,0.2,1.220635676606253,0.10825317547305482,0.020079218861526405,0.1854838786371149,6.160501997583203e-09,0.0,1.2214423738231208e-08,7.456101291936079e-10,0.020095739786684712,0.03698877820937832,0.018529008635931522,0.007775277950127545,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,1.2401023632591288,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.10717927922188739,-0.4232414021334439,-1.676120317168667,0.2,1.2223977671170454,0.10825317547305482,0.020156803145338954,0.18620057155141986,6.490370316760012e-09,0.0,1.2214422283550612e-08,7.456104622605153e-10,0.020108403836863287,0.03662632337910007,0.01855741384994616,0.007809318182615491,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,1.3227758541430708,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.07186220967919295,-0.4306466128909301,-1.676120317168667,0.2,1.2236902841037889,0.10825317547305481,0.02024494410782929,0.18701478288614676,6.7659815084951e-09,0.0,1.2214419629303741e-08,7.456097961267005e-10,0.02011770048878781,0.03621203087450743,0.018578135867386575,0.007834243939609114,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,1.4054493450270127,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.036054248377067624,-0.43511007061245044,-1.676120317168667,0.2,1.2244794998639146,0.10825317547305482,0.02034271475065624,0.18791794939742643,6.907816569714065e-09,0.0,1.2214418101174185e-08,7.456100181713055e-10,0.02012339368200291,0.03577669518169654,0.01859075967065953,0.007849464036869822,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,1.4881228359109546,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-2.6734118330734955e-17,-0.4366012853558804,-1.676120317168667,0.2,1.224744871391589,0.10825317547305481,0.020449106002834148,0.18890074968677584,6.9608192081197626e-09,0.0,1.2214419937915733e-08,7.456101291936079e-10,0.02012533956240173,0.035508972353339364,0.018595037117080257,0.007854620046876985,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.25482066597841013,1.5707963267948966,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.5649132893884725,-0.0,-1.6373371599863895,0.2,1.224744871391589,0.10825317547305482,0.019652142610162654,0.18153871721808518,-9.057903189086682e-10,9.057903189086682e-10,1.2214479013874984e-08,7.456135708849843e-10,0.01990937944181003,0.036150673462646325,0.01935677403971269,0.009146168614576308,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.0,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.562983824097941,-0.04665016968632232,-1.6373371599863895,0.2,1.224300568011842,0.10825317547305484,0.019512669623557664,0.180250320956308,-8.454825544220971e-10,8.454825544220971e-10,1.2214471535977631e-08,7.456132378180769e-10,0.0199125953830888,0.03663663584024066,0.01936266387553061,0.00915339225053094,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.08267349088394192,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.557208608430733,-0.09298167141103729,-1.6373371599863895,0.2,1.2229788241792272,0.10825317547305482,0.0193840698050419,0.17906236671890302,-6.665584703053775e-10,6.665584703053775e-10,1.2214465393556207e-08,7.456129047511695e-10,0.019922292556288478,0.03732833306440526,0.019380273974142735,0.009175006215727245,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.16534698176788384,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.5476270929658471,-0.1386780140378404,-1.6373371599863895,0.2,1.2208129276065438,0.10825317547305481,0.019267855155195395,0.17798882176894051,-3.758048701366129e-10,3.758048701366129e-10,1.221445661774317e-08,7.456125716842621e-10,0.019938175427399764,0.03797729382189402,0.01940894342061558,0.009210323407596517,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.24802047265182575,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.5343047291694375,-0.18342704521110875,-1.6373371599863895,0.2,1.2178576515925663,0.10825317547305482,0.019165442544715465,0.1770427745972765,1.5994215950143e-11,0.0,1.221445173608796e-08,7.456122386173547e-10,0.019959763015290587,0.03855690024569157,0.019447613866253984,0.009258231735818152,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.3306939635357677,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.5173325222949327,-0.22692308367300829,-1.6373371599863895,0.2,1.214188188481574,0.10825317547305482,0.019078122983929583,0.1762361510464725,4.948628626158416e-10,0.0,1.2214443203523429e-08,7.456117945281449e-10,0.019986407378168508,0.03905827084796621,0.019494891993232944,0.009317243386630642,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.4133674544197096,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.49682640972487685,-0.26886900737644137,-1.6373371599863895,0.2,1.2098986438690653,0.10825317547305482,0.01900703208703469,0.1755794414711253,1.0444953841126282e-09,0.0,1.2214436177602724e-08,7.45611350438935e-10,0.020017317882050578,0.03947630737263146,0.019549127715369232,0.009385557776039052,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.4960409453036515,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.4729264690010482,-0.3089782831299065,-1.6373371599863895,0.2,1.2051000830956107,0.10825317547305484,0.01895312288079167,0.17508144955534602,1.6471993484187082e-09,0.0,1.2214431425640253e-08,7.456107953274227e-10,0.020051589822163006,0.03980745359988122,0.019608500674651818,0.00946113332210097,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.5787144361875934,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.4457959609528115,-0.34697692390973706,-1.6373371599863895,0.2,1.1999181251806592,0.10825317547305482,0.018917142103585104,0.17474907337285223,2.2847740560595283e-09,0.0,1.2214425389871601e-08,7.456105732828178e-10,0.020088235817444643,0.04004912787350607,0.019671107593203653,0.00954176315197534,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.6613879270715354,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.4156202144601095,-0.38260536046929167,-1.6373371599863895,0.2,1.1944900874725086,0.10825317547305481,0.01889961105655502,0.17458712849730035,2.9392155158653985e-09,0.0,1.2214419644915428e-08,7.45609907149003e-10,0.020126218385999095,0.04019954180820668,0.019735043937774602,0.00962515040304863,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.7440614179554773,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.3826053604692918,-0.4156202144601095,-1.6373371599863895,0.2,1.1944900874725086,0.10825317547305481,0.018900811901177143,0.17459822142475373,3.593268677595076e-09,0.0,1.2214414660460084e-08,7.456095740820956e-10,0.02016448222022771,0.04025763641272566,0.019798474839225342,0.009708979678267959,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.8267349088394192,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.34697692390973706,-0.4457959609528115,-1.6373371599863895,0.2,1.1999181251806592,0.10825317547305482,0.01892078005471142,0.17478267932584546,4.230796357497645e-09,0.0,1.22144089271485e-08,7.456095740820956e-10,0.020201984887926933,0.04022306263726923,0.019859691976966014,0.009790982257538688,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.9094083997233612,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.3089782831299066,-0.4729264690010482,-1.6373371599863895,0.2,1.2051000830956107,0.10825317547305484,0.01895930303428788,0.17513853936790072,4.836976222763378e-09,0.0,1.2214405204713419e-08,7.456091299928858e-10,0.02023772495911383,0.040096185841312235,0.019917154919788224,0.00986899366821515,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,0.992081890607303,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.2688690073764414,-0.49682640972487685,-1.6373371599863895,0.2,1.2098986438690653,0.10825317547305482,0.01901592576847793,0.1756615977811308,5.398348574405758e-09,0.0,1.2214401230722332e-08,7.456091299928858e-10,0.02027076686458295,0.039878115737898685,0.01996951703161641,0.009941003068081539,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,1.074755381491245,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.22692308367300834,-0.5173325222949327,-1.6373371599863895,0.2,1.214188188481574,0.10825317547305482,0.019089962063269114,0.17634551577677068,5.9027891914137335e-09,0.0,1.221439863830442e-08,7.456087969259784e-10,0.020300262100257722,0.03957078692376235,0.02001563737379212,0.010005194502487252,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,1.1574288723751869,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.18342704521110884,-0.5343047291694375,-1.6373371599863895,0.2,1.2178576515925663,0.10825317547305482,0.019180511608734487,0.1771819766479616,6.339393518892993e-09,0.0,1.2214395958291307e-08,7.45608463859071e-10,0.020325466674223684,0.03917717457558187,0.020054581074469488,0.010059980544758013,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,1.2401023632591288,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.13867801403784047,-0.5476270929658471,-1.6373371599863895,0.2,1.2208129276065438,0.10825317547305481,0.01928648166995624,0.17816088614192033,6.69818871850794e-09,0.0,1.2214394321914317e-08,7.456087969259784e-10,0.02034575492791867,0.03870195262736661,0.020085611284502588,0.010104029009683607,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,1.3227758541430708,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.09298167141103734,-0.557208608430733,-1.6373371599863895,0.2,1.2229788241792272,0.10825317547305482,0.01940661243900112,0.1792706066514566,6.969794967747136e-09,0.0,1.2214391325642228e-08,7.456081307921636e-10,0.020360630033353075,0.03815404617842398,0.02010817618632647,0.010136283521323128,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,1.4054493450270127,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.04665016968632236,-0.562983824097941,-1.6373371599863895,0.2,1.224300568011842,0.10825317547305484,0.019539504941543263,0.1804982150053124,7.156364633093266e-09,0.0,1.2214391272980236e-08,7.456081307921636e-10,0.020369731573917076,0.03756197026065518,0.020121894507205765,0.010155978667800972,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,1.4881228359109546,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-3.4590962582269765e-17,-0.5649132893884725,-1.6373371599863895,0.2,1.224744871391589,0.10825317547305482,0.019683650389220455,0.1818297736136146,7.209451899276983e-09,0.0,1.2214391072449668e-08,7.456083528367685e-10,0.020372840536841356,0.0371596347355221,0.020126542650311944,0.010162650365153288,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.3322309989676152,1.5707963267948966,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.6898418199068717,-0.0,-1.5887473881985061,0.2,1.224744871391589,0.1082531754730548,0.018788986214369363,0.17356521997866117,-1.3203595442744089e-09,1.3203595442744089e-09,1.221446910420436e-08,7.456136819072867e-10,0.01996429205365987,0.03735594139807072,0.020470799247674355,0.011168342920029125,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.4096413319568203,0.0,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.6874856603466881,-0.056966685967352014,-1.5887473881985061,0.2,1.2240822678010446,0.10825317547305481,0.0186104171146275,0.17191566929378252,-1.2565683254586975e-09,1.2565683254586975e-09,1.2214459833822775e-08,7.456126827065646e-10,0.01996906443028968,0.03800490974309632,0.020477722772178877,0.01117716404269989,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.4096413319568203,0.08267349088394192,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.6804332766250479,-0.11354423170608736,-1.5887473881985061,0.2,1.2221104097924773,0.10825317547305481,0.018444955834051972,0.17038720345569067,-1.0672471996251333e-09,1.0672471996251333e-09,1.2214452242022232e-08,7.456122386173547e-10,0.01998343691998616,0.03886743955098851,0.02049839343517087,0.011203553422738394,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.4096413319568203,0.16534698176788384,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.02,0.25,0.25,0.25,-0.668732843673793,-0.16934615520993382,-1.5887473881985061,0.2,1.2188769174358034,0.10825317547305482,0.01829473219892919,0.16899949695686212,-7.594220953728105e-10,7.594220953728105e-10,1.2214442952881896e-08,7.456117945281449e-10,0.02000695016135143,0.03966637127088884,0.020531954704242187,0.011246672617298161,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,0.4096413319568203,0.24802047265182575,1.7320508075688772,True,D_with_TF,0.10825317547305482
